,name,year,latitude,longitude,city,region,zipCode,cuisine,price,url,stars
161,Xin Rong Ji,2019,22.278013,114.17273,Hong Kong,Hong Kong,,Taizhou,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji,1
162,Qi (Wan Chai),2019,22.276443,114.17126,Hong Kong,Hong Kong,,Sichuan,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai,1
163,Man Wah,2019,22.282213,114.15951000000001,Hong Kong,Hong Kong,,Cantonese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah,1
164,Summer Palace,2019,22.277136,114.1643,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace,1
165,Octavium,2019,22.282587,114.1572,Hong Kong,Hong Kong,,Italian,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/octavium,1
166,Arbor,2019,22.283146,114.15541999999999,,Hong Kong,,Innovative,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor,1
167,VEA,2019,22.284931,114.15313,Hong Kong,Hong Kong,,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea,1
168,Mandarin Grill + Bar,2019,22.281048000000002,114.1574,Hong Kong,Hong Kong,,European contemporary,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/mandarin-grill-bar,1
169,Yat Lok,2019,22.28226,114.15565500000001,Hong Kong,Hong Kong,,Cantonese Roast Meats,$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok,1
170,Guo Fu Lou,2019,22.278313,114.16033999999999,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/guo-fu-lou567828,1
171,Celebrity Cuisine,2019,22.284334,114.15312,Hong Kong,Hong Kong,,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/celebrity-cuisine,1
172,Sushi Wadatsumi,2019,22.281038,114.15646000000001,Hong Kong,Hong Kong,,Sushi,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-wadatsumi,1
173,Arcane,2019,22.280624,114.15682,Hong Kong,Hong Kong,,European contemporary,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arcane,1
174,Duddell's,2019,22.280079999999998,114.15736399999999,Hong Kong,Hong Kong,,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/duddell-s,1
175,Beefbar,2019,22.27982,114.15751999999999,Hong Kong,Hong Kong,,Steakhouse,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/beefbar,1
176,New Punjab Club,2019,22.28005,114.15525,Hong Kong,Hong Kong,,Indian,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/new-punjab-club,1
177,Kaiseki Den by Saotome,2019,22.285713,114.147865,Hong Kong,Hong Kong,,Japanese,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kaiseki-den-by-saotome,1
178,Belon,2019,22.281662,114.152405,Hong Kong,Hong Kong,,French,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/belon,1
179,Tate,2019,22.280996,114.15276000000001,Hong Kong,Hong Kong,,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tate,1
180,The Ocean,2019,22.235146,114.198524,Hong Kong,Hong Kong,,French,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/the-ocean,1
181,Costes Downtown,2019,47.501129999999996,19.048595000000002,Budapest,Hungary,1051,Modern cuisine,$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes-downtown,1
182,Borkonyha Winekitchen,2019,47.49953,19.052391,Budapest,Hungary,1051,Modern cuisine,$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/borkonyha-winekitchen,1
183,Stand,2019,47.500244,19.059624,Budapest,Hungary,1061,Modern cuisine,$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/stand,1
184,Babel,2019,47.492603,19.05256,Budapest,Hungary,1052,Modern cuisine,$$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/babel,1
185,Costes,2019,47.48873,19.061779,Budapest,Hungary,1092,Modern cuisine,$$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes,1
186,The Kitchen,2019,22.191442000000002,113.54299999999999,Macau,Macau,,Steakhouse,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-kitchen417810,1
187,Tim's Kitchen,2019,22.189898,113.5439,Macau,Macau,,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/tim-s-kitchen,1
188,Wing Lei,2019,22.188028,113.54578000000001,Macau,Macau,,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/wing-lei,1
189,King,2019,22.190178,113.54028000000001,Macau,Macau,,Cantonese,$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/king380226,1
190,Ying,2019,22.161234,113.55540500000001,Macau,Macau,,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/ying,1
191,Shinji by Kanesaka,2019,22.149635,113.56397,Macau,Macau,,Sushi,$$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/shinji-by-kanesaka,1
192,The Golden Peacock,2019,22.148178,113.56335,Macau,Macau,,Indian,$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-golden-peacock,1
193,Zi Yat Heen,2019,22.145418,113.56152,Macau,Macau,,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/zi-yat-heen,1
194,8 1/2 Otto e Mezzo - Bombana,2019,22.149179999999998,113.55393000000001,Macau,Macau,,Italian,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/8-1-2-otto-e-mezzo-bombana,1
195,Pearl Dragon,2019,22.140524,113.56256,Macau,Macau,,Cantonese,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/pearl-dragon,1
196,Lai Heen,2019,22.148754,113.551926,Macau,Macau,,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/lai-heen,1
197,FAGN,2019,63.43391999999999,10.39628,Trondheim,Norway,7010,Modern cuisine,$$$$,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/fagn,1
198,Credo,2019,63.43391,10.39631,Trondheim,Norway,7066,Creative,$$$$,https://guide.michelin.com/no/en/trondelag/trondheim/restaurant/credo,1
199,RE-NAA,2019,58.972088,5.732876999999999,Stavanger,Norway,4006,Creative,$$$$,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/re-naa,1
200,Sabi Omakase,2019,58.969936,5.7433133000000005,Stavanger,Norway,4013,Sushi,$$$$,https://guide.michelin.com/no/en/rogaland/stavanger/restaurant/sabi-omakase,1
201,Galt,2019,59.91661,10.71369,Oslo,Norway,0263,Modern cuisine,$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/galt,1
202,Kontrast,2019,59.92355,10.75106,Oslo,Norway,0178,Scandinavian,$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/kontrast,1
203,Statholdergaarden,2019,59.909369999999996,10.74305,Oslo,Norway,0151,Classic cuisine,$$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/statholdergaarden,1
204,Del Posto,2019,40.74327,-74.0077,New York,New York City,10011,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/del-posto,1
205,Le Grill de Joël Robuchon,2019,40.742897,-74.0077,New York,New York City,,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-grill-de-joel-robuchon,1
206,L'Appart,2019,40.711903,-74.01544,New York,New York City,10281,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-appart,1
207,Okuda,2019,40.743793,-74.00633,New York,New York City,,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/okuda,1
208,Wallsé,2019,40.73538,-74.00814,New York,New York City,10014,Austrian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wallse,1
209,Jeju Noodle Bar,2019,40.732952000000004,-74.00744,New York,New York City,10014,Korean,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jeju-noodle-bar,1
210,Sushi Nakazawa,2019,40.731716,-74.00451,New York,New York City,10014,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-nakazawa,1
211,Kosaka,2019,40.738316,-74.00137,New York,New York City,10011,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kosaka,1
212,Bâtard,2019,40.719615999999995,-74.00589000000001,New York,New York City,10013,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/batard,1
213,Hirohisa,2019,40.72452,-74.003006,New York,New York City,10012,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hirohisa,1
214,Blue Hill,2019,40.7321,-73.9996,New York,New York City,10011,American,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill,1
215,ZZ's Clam Bar,2019,40.727646,-74.00046,New York,New York City,10012,Seafood,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/zz-s-clam-bar,1
216,Babbo,2019,40.73233,-73.99916,New York,New York City,10011,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/babbo,1
217,Carbone,2019,40.727965999999995,-74.00017,New York,New York City,10003,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carbone,1
218,Le Coucou,2019,40.719162,-74.00001,New York,New York City,10013,French,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou,1
219,Aldea,2019,40.73885,-73.99365999999999,New York,New York City,10011,Mediterranean,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aldea,1
220,Cote,2019,40.73778,-73.99375,New York,New York City,10010,Korean,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote,1
221,Bouley at Home,2019,40.74114,-73.99242,New York,New York City,,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bouley-at-home,1
222,Gotham Bar and Grill,2019,40.73417,-73.99379,New York,New York City,10003,American,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gotham-bar-and-grill,1
223,Nix,2019,40.733166,-73.993515,New York,New York City,10003,Vegetarian,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nix,1
224,Junoon,2019,40.74325,-73.99077,New York,New York City,10010,Indian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon,1
225,NoMad,2019,40.74497,-73.98883000000001,New York,New York City,10001,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nomad,1
226,The Musket Room,2019,40.723915000000005,-73.99375,New York,New York City,10012,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room,1
227,Uncle Boons,2019,40.721203,-73.99441,New York,New York City,10012,Thai,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/uncle-boons,1
228,Noda,2019,40.74497,-73.988075,New York,New York City,,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda,1
229,Gramercy Tavern,2019,40.738490000000006,-73.98868,New York,New York City,10003,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gramercy-tavern,1
230,The Clocktower,2019,40.7414,-73.987595,New York,New York City,10010,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-clocktower,1
231,Ai Fiori,2019,40.75013,-73.98357,New York,New York City,10018,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori,1
232,Casa Mono,2019,40.73595,-73.98706,New York,New York City,10003,Spanish,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono,1
233,Jewel Bako,2019,40.727129999999995,-73.98928000000001,New York,New York City,10003,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jewel-bako,1
234,The River Café,2019,40.703613,-73.99477399999999,New York,New York City,11201,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-river-cafe,1
235,Bar Uchū,2019,40.72191,-73.99003,New York,New York City,10002,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bar-uchu,1
236,Café China,2019,40.749973,-73.98228,New York,New York City,10016,Chinese,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-china,1
237,Kanoyama,2019,40.730709999999995,-73.98655,New York,New York City,10003,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kanoyama,1
238,Contra,2019,40.719916999999995,-73.98921999999999,New York,New York City,10002,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/contra,1
239,Atomix,2019,40.744408,-73.98292,New York,New York City,,Korean,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix,1
240,Kyo Ya,2019,40.7266,-73.98526,New York,New York City,10009,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kyo-ya,1
241,Kajitsu,2019,40.727759999999996,-73.98428,New York,New York City,10016,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kajitsu,1
242,Agern,2019,40.752340000000004,-73.9775,New York,New York City,10017,Scandinavian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/agern,1
243,Caviar Russe,2019,40.760684999999995,-73.97355,New York,New York City,10022,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe,1
244,Tuome,2019,40.724194,-73.9828,New York,New York City,10009,Fusion,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tuome,1
245,Tempura Matsui,2019,40.74839,-73.97474,New York,New York City,10158,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui,1
246,Sushi Yasuda,2019,40.75108,-73.97364,New York,New York City,10017,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda,1
247,Sushi Amane,2019,40.751329999999996,-73.971725,New York,New York City,10017,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-amane,1
248,Café Boulud,2019,40.774390000000004,-73.96414,New York,New York City,10021,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud,1
249,Claro,2019,40.677395000000004,-73.98615,New York,New York City,,Mexican,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/claro,1
250,Satsuki,2019,40.801243,-73.95187,New York,New York City,10036,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/satsuki,1
251,Sushi Noz,2019,40.77384,-73.958275,New York,New York City,,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz,1
252,Sushi Inoue,2019,40.810448,-73.943726,New York,New York City,10027,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-inoue,1
253,Meadowsweet,2019,40.710353999999995,-73.96316999999999,New York,New York City,11212,Mediterranean,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/meadowsweet,1
254,Casa Enríque,2019,40.743491999999996,-73.95425,New York,New York City,11101,Mexican,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-enrique,1
255,Peter Luger,2019,40.70986,-73.96263,New York,New York City,11211,Steakhouse,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peter-luger,1
256,Oxomoco,2019,40.730057,-73.95538,New York,New York City,11222,Mexican,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oxomoco,1
257,The Finch,2019,40.68704,-73.96297,New York,New York City,11238,American,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-finch,1
258,Faro,2019,40.707584000000004,-73.923035,New York,New York City,11237,American,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/faro,1
259,Senses,2019,52.244583,21.005886,Warszawa,Poland,00 085,Modern cuisine,$$$$$,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/senses,1
260,atelier Amaro,2019,52.217079999999996,21.037679999999998,Warszawa,Poland,00 507,Modern cuisine,$$$$,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/atelier-amaro,1
261,Aniar,2019,53.271119999999996,-9.057078,Gaillimh/Galway,Ireland,,Creative,,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/aniar,1
262,Loam,2019,53.27384,-9.044447,Gaillimh/Galway,Ireland,,Creative,,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/loam,1
263,Wild Honey Inn,2019,53.03151,-9.2911,Lios Dúin Bhearna/Lisdoonvarna,Ireland,,Classic cuisine,,https://guide.michelin.com/ie/en/clare/lios-duin-bhearna-lisdoonvarna/restaurant/wild-honey-inn,1
264,Chestnut,2019,51.562588,-9.460854,Ballydehob,Ireland,,Modern cuisine,,https://guide.michelin.com/ie/en/cork/ballydehob/restaurant/chestnut,1
265,Mews,2019,51.48285,-9.37234,Baltimore,Ireland,,Modern cuisine,,https://guide.michelin.com/ie/en/cork/ie-baltimore/restaurant/mews,1
266,Ichigo Ichie,2019,51.898167,-8.479933,Corcaigh/Cork,Ireland,,Japanese,,https://guide.michelin.com/ie/en/cork/corcaigh-cork/restaurant/ichigo-ichie,1
267,Chapter One,2019,53.354374,-6.263786,City Centre,Ireland,D1,Modern cuisine,,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/chapter-one,1
268,Greenhouse,2019,53.340042000000004,-6.258506,City Centre,Ireland,D2,Modern cuisine,,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/greenhouse,1
269,L'Ecrivain,2019,53.33626999999999,-6.24834,City Centre,Ireland,D2,Modern cuisine,,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/l-ecrivain,1
270,Campagne,2019,52.6559,-7.2464285,Cill Chainnigh/Kilkenny,Ireland,,Modern British,,https://guide.michelin.com/ie/en/kilkenny/cill-chainnigh-kilkenny/restaurant/campagne,1
271,Heron & Grey,2019,53.30143,-6.177574,Blackrock,Ireland,,Modern cuisine,,https://guide.michelin.com/ie/en/dun-laoghaire-rathdown/blackrock/restaurant/heron-grey,1
272,Lady Helen,2019,52.526095999999995,-7.188277,Baile Mhic Andáin/Thomastown,Ireland,,Modern cuisine,,https://guide.michelin.com/ie/en/kilkenny/baile-mhic-andain-thomastown/restaurant/lady-helen,1
273,House,2019,51.94777,-7.713539599999999,Aird Mhór/Ardmore,Ireland,,Modern cuisine,,https://guide.michelin.com/ie/en/waterford/aird-mhor-ardmore/restaurant/house,1
274,Olympe,2019,-22.96109,-43.206579999999995,Rio de Janeiro - 22470,Rio de Janeiro,230,French,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/olympe,1
275,Lasai,2019,-22.95401,-43.195570000000004,Rio de Janeiro - 22271,Rio de Janeiro,020,modern,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai,1
276,Oteque,2019,-22.95747,-43.194424,Rio de Janeiro - 22271,Rio de Janeiro,020,modern,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oteque,1
277,Mee,2019,-22.96764,-43.17925,Rio de Janeiro - 22021,Rio de Janeiro,001,Asian influences,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/mee,1
278,Cipriani,2019,-22.96755,-43.17901,Rio de Janeiro - 22021,Rio de Janeiro,001,Italian,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,1
279,Jun Sakamoto,2019,-23.56318,-46.67737,São Paulo - 05413,Sao Paulo,000,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/jun-sakamoto,1
280,Maní,2019,-23.56621,-46.67974,São Paulo - 05415,Sao Paulo,000,creative,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/mani,1
281,Evvai,2019,-23.567078,-46.679146,São Paulo - 05415,Sao Paulo,000,modern,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/evvai,1
282,Picchi,2019,-23.565063000000002,-46.666767,São Paulo - 01426,Sao Paulo,001,Italian,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/picchi,1
283,Kosushi,2019,-23.58522,-46.6809,São Paulo - 04538,Sao Paulo,110,Japanese,$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kosushi,1
284,Ryo Gastronomia,2019,-23.58132,-46.6767,São Paulo - 04531,Sao Paulo,001,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/ryo-gastronomia,1
285,Tangará Jean-Georges,2019,-23.634005,-46.72428,São Paulo - 05706,Sao Paulo,290,modern,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tangara-jean-georges,1
286,Kinoshita,2019,-23.59159,-46.671459999999996,São Paulo - 04509,Sao Paulo,001,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kinoshita,1
287,Kan Suke,2019,-23.5684,-46.649359999999994,São Paulo - 01401,Sao Paulo,000,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/kan-suke,1
288,Huto,2019,-23.60882,-46.6598,São Paulo - 04080,Sao Paulo,004,Japanese,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/huto,1
289,Stay,2019,37.513003999999995,127.10257,Seoul,South Korea,,French contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/stay,1
290,Lee Jong Kuk 104,2019,37.592903,126.99728400000001,Seoul,South Korea,,Korean,$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/lee-jong-kuk-104,1
291,Hansikgonggan,2019,37.577705,126.98852,Seoul,South Korea,,Korean,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/hansikgonggan,1
292,Dining in Space,2019,37.57761,126.98845,Seoul,South Korea,,French contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dining-in-space,1
293,Exquisine,2019,37.521046000000005,127.04973600000001,Seoul,South Korea,,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/exquisine,1
294,Dosa,2019,37.52445,127.04441000000001,Seoul,South Korea,,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dosa511871,1
295,Joo Ok,2019,37.52252,127.04396000000001,Seoul,South Korea,,Korean contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/joo-ok,1
296,Balwoo Gongyang,2019,37.573890000000006,126.98318,Seoul,South Korea,,Temple cuisine,$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang,1
297,Muoki,2019,37.518963,127.04217,Seoul,South Korea,,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/muoki,1
298,L'Amitié,2019,37.522675,127.032646,Seoul,South Korea,,French,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/l-amitie,1
299,Yu Yuan,2019,37.57045,126.97533999999999,Seoul,South Korea,,Chinese,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,1
300,Bicena,2019,37.5384,127.00135,Seoul,South Korea,,Korean,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena,1
301,Mosu,2019,37.536415000000005,126.99933999999999,Seoul,South Korea,,Innovative,$$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mosu,1
302,Poom,2019,37.54903,126.98341,Seoul,South Korea,,Korean,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/poom,1
303,Soigné,2019,37.49816,127.00200000000001,Seoul,South Korea,,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/soigne,1
304,Table for Four,2019,37.497690000000006,126.99441999999999,Seoul,South Korea,,European contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/table-for-four,1
305,Zero Complex,2019,37.494170000000004,126.9948,Seoul,South Korea,,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/zero-complex,1
306,Jin Jin,2019,37.55777,126.91323999999999,Seoul,South Korea,,Chinese,$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jin-jin,1
307,Gotgan,2019,37.52212,126.92022,Seoul,South Korea,,Korean,$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gotgan,1
308,Hill Street Tai Hwa Pork Noodle,2018,1.3052,103.8624,Singapore,Singapore,,Street Food,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/hill-street-tai-hwa-pork-noodle,1
309,Putien (Kitchener Road),2018,1.30969,103.8573,Singapore,Singapore,,Fujian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/putien-kitchener-road,1
310,Chef Kang's,2018,1.304735,103.84955,Singapore,Singapore,,Cantonese,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/chef-kang-s,1
311,Garibaldi,2018,1.296564,103.855,Singapore,Singapore,,Italian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/garibaldi,1
312,Summer Pavilion,2018,1.291284,103.8603,Singapore,Singapore,,Cantonese,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-pavilion,1
313,Shinji (Bras Basah Road),2018,1.2959028000000001,103.8539,Singapore,Singapore,,Sushi,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-bras-basah-road,1
314,The Song of India,2018,1.310767,103.8353,Singapore,Singapore,,Indian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/the-song-of-india,1
315,Lei Garden,2018,1.295228,103.8521,Singapore,Singapore,,Cantonese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/lei-garden501509,1
316,Whitegrass,2018,1.295452,103.8516,Singapore,Singapore,,Australian,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/whitegrass,1
317,Jaan,2018,1.2931840000000001,103.8529,Singapore,Singapore,,French contemporary,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jaan,1
318,Labyrinth,2018,1.2899688,103.8562,Singapore,Singapore,,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/labyrinth,1
319,Cut,2018,1.2853268,103.8607,Singapore,Singapore,,Steakhouse,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cut,1
320,Alma,2018,1.309123,103.834,Singapore,Singapore,,European contemporary,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/alma,1
